YT_Video_ID,file_name,start_time,end_time,label
gslBhWkBAlk,LS_WILTY_EP10_lie11,18:30,18:35,deception
gslBhWkBAlk,LS_WILTY_EP10_truth7,21:32,21:35,truth
gslBhWkBAlk,LS_WILTY_EP10_truth8,21:37,21:41,truth
gslBhWkBAlk,LS_WILTY_EP10_truth9,22:05,22:08,truth
gslBhWkBAlk,LS_WILTY_EP10_lie12,23:25,23:30,deception
gslBhWkBAlk,LS_WILTY_EP10_lie13,24:17,24:21,deception
gslBhWkBAlk,LS_WILTY_EP10_lie14,25:42,25:45,deception
gslBhWkBAlk,LS_WILTY_EP10_lie15,26:11,26:15,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_lie1,1:49,1:54,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_truth1,4:04,4:10,truth
4vSoZTZ2Oqs,LS_WILTY_EP11_truth2,4:14,4:18,truth
4vSoZTZ2Oqs,LS_WILTY_EP11_truth3,4:27,4:32,truth
4vSoZTZ2Oqs,LS_WILTY_EP11_truth4,5:21,5:25,truth
4vSoZTZ2Oqs,LS_WILTY_EP11_truth5,5:35,5:38,truth
4vSoZTZ2Oqs,LS_WILTY_EP11_lie2,6:37,6:44,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_lie3,6:54,7,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_lie4,8,8:04,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_lie5,8:17,8:20,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_lie6,15:26,15:31,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_truth6,15:40,15:46,truth
4vSoZTZ2Oqs,LS_WILTY_EP11_lie7,15:50,15:55,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_lie8,16:19,16:23,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_lie9,16:33,16:37,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_lie10,18:48,18:53,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_truth7,19:58,20:01,truth
4vSoZTZ2Oqs,LS_WILTY_EP11_lie11,22:35,22:38,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_lie12,22:53,22:58,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_lie13,23:30,23:33,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_truth8,24:17,24:20,truth
4vSoZTZ2Oqs,LS_WILTY_EP11_truth9,25:06,25:10,truth
4vSoZTZ2Oqs,LS_WILTY_EP11_lie14,26:25,26:30,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_lie15,26:55,26:58,deception
4vSoZTZ2Oqs,LS_WILTY_EP11_lie16,27:02,27:07,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie1,1:58,2:03,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie2,2:08,2:12,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie3,4:18,4:21,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie4,4:38,4:41,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie5,5:08,5:14,deception
VnYU4zQaE1c,LS_WILTY_EP12_truth1,6:11,6:15,truth
VnYU4zQaE1c,LS_WILTY_EP12_truth2,7:16,7:19,truth
VnYU4zQaE1c,LS_WILTY_EP12_truth3,7:28,7:32,truth
VnYU4zQaE1c,LS_WILTY_EP12_lie6,12:22,12:26,deception
VnYU4zQaE1c,LS_WILTY_EP12_truth4,12:37,12:41,truth
VnYU4zQaE1c,LS_WILTY_EP12_lie7,12:44,12:49,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie8,13:18,13:23,deception
VnYU4zQaE1c,LS_WILTY_EP12_truth5,15:15,15:19,truth
VnYU4zQaE1c,LS_WILTY_EP12_lie9,16,16:04,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie10,16:07,16:12,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie11,16:22,16:26,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie12,18:56,18:59,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie13,19:39,19:45,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie14,21:25,21:29,deception
VnYU4zQaE1c,LS_WILTY_EP12_truth6,24:30,24:33,truth
VnYU4zQaE1c,LS_WILTY_EP12_lie15,25:37,25:41,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie16,25:54,26:00,deception
VnYU4zQaE1c,LS_WILTY_EP12_lie17,26:23,26:26,deception
aHcPRcWMB1c,LS_WILTY_EP13_truth1,1:51,1:58,truth
aHcPRcWMB1c,LS_WILTY_EP13_truth2,2:10,2:15,truth
aHcPRcWMB1c,LS_WILTY_EP13_truth3,2:43,2:48,truth
aHcPRcWMB1c,LS_WILTY_EP13_lie1,4:21,4:24,deception
aHcPRcWMB1c,LS_WILTY_EP13_lie2,5:09,5:14,deception
aHcPRcWMB1c,LS_WILTY_EP13_lie3,5:53,5:59,deception
aHcPRcWMB1c,LS_WILTY_EP13_lie4,6:21,6:24,deception
aHcPRcWMB1c,LS_WILTY_EP13_lie5,6:40,6:44,deception
aHcPRcWMB1c,LS_WILTY_EP13_lie6,7:27,7:31,deception
aHcPRcWMB1c,LS_WILTY_EP13_truth4,14:23,14:28,truth
aHcPRcWMB1c,LS_WILTY_EP13_lie7,15:02,15:07,deception
aHcPRcWMB1c,LS_WILTY_EP13_lie8,15:36,15:41,deception
aHcPRcWMB1c,LS_WILTY_EP13_lie9,16:28,16:31,deception
aHcPRcWMB1c,LS_WILTY_EP13_lie10,16:36,16:41,deception
aHcPRcWMB1c,LS_WILTY_EP13_truth5,17:12,17:15,truth
aHcPRcWMB1c,LS_WILTY_EP13_truth6,20:29,20:34,truth
aHcPRcWMB1c,LS_WILTY_EP13_truth7,22:46,22:51,truth
aHcPRcWMB1c,LS_WILTY_EP13_lie11,23:59,24:02,deception
aHcPRcWMB1c,LS_WILTY_EP13_lie12,24:27,24:31,deception
aHcPRcWMB1c,LS_WILTY_EP13_lie13,24:38,24:42,deception
aHcPRcWMB1c,LS_WILTY_EP13_truth8,26:47,26:52,truth
aHcPRcWMB1c,LS_WILTY_EP13_truth9,27:02,27:07,truth
aHcPRcWMB1c,LS_WILTY_EP13_truth10,27:12,27:17,truth
aHcPRcWMB1c,LS_WILTY_EP13_truth11,27:19,27:23,truth
Y4RQe_4yeSo,LS_WILTY_EP14_lie1,1:48,1:53,deception
Y4RQe_4yeSo,LS_WILTY_EP14_lie2,4:02,4:07,deception
Y4RQe_4yeSo,LS_WILTY_EP14_lie3,5:45,5:49,deception
Y4RQe_4yeSo,LS_WILTY_EP14_truth1,7:32,7:36,truth
Y4RQe_4yeSo,LS_WILTY_EP14_truth2,8:21,8:26,truth
Y4RQe_4yeSo,LS_WILTY_EP14_truth3,8:32,8:35,truth
Y4RQe_4yeSo,LS_WILTY_EP14_truth4,14:54,14:58,truth
Y4RQe_4yeSo,LS_WILTY_EP14_lie4,15:18,15:23,deception
Y4RQe_4yeSo,LS_WILTY_EP14_lie5,17:41,17:45,deception
Y4RQe_4yeSo,LS_WILTY_EP14_lie6,17:54,17:58,deception
Y4RQe_4yeSo,LS_WILTY_EP14_truth5,18:20,18:23,truth
Y4RQe_4yeSo,LS_WILTY_EP14_truth6,18:26,18:30,truth
Y4RQe_4yeSo,LS_WILTY_EP14_lie7,20:56,20:59,deception
Y4RQe_4yeSo,LS_WILTY_EP14_lie8,21:08,21:11,deception
Y4RQe_4yeSo,LS_WILTY_EP14_lie9,21:42,21:45,deception
Y4RQe_4yeSo,LS_WILTY_EP14_lie10,21:47,21:51,deception
Y4RQe_4yeSo,LS_WILTY_EP14_truth7,22:22,22:28,truth
Y4RQe_4yeSo,LS_WILTY_EP14_truth8,22:48,22:51,truth
Y4RQe_4yeSo,LS_WILTY_EP14_truth9,23:16,23:21,truth
Y4RQe_4yeSo,LS_WILTY_EP14_truth10,24:24,24:28,truth
Y4RQe_4yeSo,LS_WILTY_EP14_lie11,26:20,26:25,deception
SG1B36dxeJ0,BRI_WILTY_EP57_truth_1,1:49,1:53,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_2,2:45,2:51,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_3,3:07,3:10,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_4,7:12,7:16,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_5,7:30,7:33,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_6,7:40,7:45,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_7,7:54,7:58,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_8,8:01,8:04,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_9,11:55,12,truth
SG1B36dxeJ0,BRI_WILTY_EP57_lie_10,12:07,12:10,deception
SG1B36dxeJ0,BRI_WILTY_EP57_lie_11,12:19,12:24,deception
SG1B36dxeJ0,BRI_WILTY_EP57_truth_12,12:40,12:49,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_13,12:51,12:54,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_14,14:06,14:12,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_15,14:14,14:17,truth
SG1B36dxeJ0,BRI_WILTY_EP57_lie_16,14:41,14:47,deception
SG1B36dxeJ0,BRI_WILTY_EP57_lie_17,14:58,15:03,deception
SG1B36dxeJ0,BRI_WILTY_EP57_lie_18,15:12,15:16,deception
SG1B36dxeJ0,BRI_WILTY_EP57_lie_19,15:19,15:25,deception
SG1B36dxeJ0,BRI_WILTY_EP57_lie_20,15:58,16:02,deception
SG1B36dxeJ0,BRI_WILTY_EP57_lie_21,16:25,16:28,deception
SG1B36dxeJ0,BRI_WILTY_EP57_lie_22,16:44,16:48,deception
SG1B36dxeJ0,BRI_WILTY_EP57_lie_23,17:08,17:13,deception
SG1B36dxeJ0,BRI_WILTY_EP57_truth_24,20:31,20:34,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_25,20:36,20:40,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_26,20:52,20:55,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_27,20:59,21:04,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_28,21:19,21:22,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_29,21:32,21:37,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_30,21:39,21:44,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_31,27:01,27:04,truth
SG1B36dxeJ0,BRI_WILTY_EP57_truth_32,27:22,27:26,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_1,1:47,1:56,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_2,2:11,2:14,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_3,2:52,2:56,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_4,3:02,3:09,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_truth_5,5:26,5:30,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_truth_6,5:39,5:42,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_truth_7,5:57,6:03,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_truth_8,6:06,6:10,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_truth_9,6:24,6:30,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_truth_10,7:44,7:50,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_truth_11,8:54,9:01,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_truth_12,9:20,9:29,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_truth_13,10:07,10:11,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_truth_14,10:56,11:03,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_15,12:30,12:39,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_16,12:49,12:53,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_17,12:58,13:01,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_18,13:21,13:25,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_19,16:56,17:03,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_truth_20,17:12,17:18,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_21,17:22,17:28,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_22,17:28,17:33,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_23,17:41,17:45,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_24,18:51,18:58,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_25,19:22,19:31,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_26,19:53,19:59,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_27,20:02,20:08,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_28,20:17,20:24,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_truth_29,21:36,21:41,truth
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_30,23:52,23:55,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_31,24:02,24:08,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_32,24:13,24:16,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_33,24:40,24:43,deception
7fWdlSdE9Fo,BRI_WILTY_EP58_lie_34,26:35,26:40,deception
K_dUfIegnis,BRI_WILTY_EP59_truth_1,1:41,1:49,truth
K_dUfIegnis,BRI_WILTY_EP59_truth_2,1:53,1:57,truth
K_dUfIegnis,BRI_WILTY_EP59_truth_3,2:09,2:17,truth
K_dUfIegnis,BRI_WILTY_EP59_truth_4,2:26,2:29,truth
K_dUfIegnis,BRI_WILTY_EP59_truth_5,2:37,2:45,truth
K_dUfIegnis,BRI_WILTY_EP59_truth_6,2:56,3:01,truth
K_dUfIegnis,BRI_WILTY_EP59_truth_7,3:50,3:53,truth
K_dUfIegnis,BRI_WILTY_EP59_truth_8,5:13,5:23,truth
K_dUfIegnis,BRI_WILTY_EP59_truth_9,5:52,5:59,truth
K_dUfIegnis,BRI_WILTY_EP59_lie_10,9:31,9:39,deception
K_dUfIegnis,BRI_WILTY_EP59_lie_11,9:46,9:51,deception
K_dUfIegnis,BRI_WILTY_EP59_truth_12,9:56,10:02,truth
K_dUfIegnis,BRI_WILTY_EP59_lie_13,10:21,10:26,deception
K_dUfIegnis,BRI_WILTY_EP59_lie_14,11:05,11:08,deception
K_dUfIegnis,BRI_WILTY_EP59_lie_15,13:13,13:17,deception
K_dUfIegnis,BRI_WILTY_EP59_lie_16,14:52,14:59,deception
K_dUfIegnis,BRI_WILTY_EP59_truth_17,15:46,15:51,truth
K_dUfIegnis,BRI_WILTY_EP59_truth_18,15:52,15:57,truth
K_dUfIegnis,BRI_WILTY_EP59_truth_19,16:01,16:09,truth
K_dUfIegnis,BRI_WILTY_EP59_deception_20,19:42,19:51,deception
K_dUfIegnis,BRI_WILTY_EP59_deception_21,20:16,20:21,deception
K_dUfIegnis,BRI_WILTY_EP59_deception_22,20:35,20:40,deception
K_dUfIegnis,BRI_WILTY_EP59_deception_23,20:48,20:51,deception
K_dUfIegnis,BRI_WILTY_EP59_deception_24,22,22:06,deception
K_dUfIegnis,BRI_WILTY_EP59_deception_25,26:19,26:22,deception
K_dUfIegnis,BRI_WILTY_EP59_deception_26,27:10,27:14,deception
4er8rBrelyw,BRI_WILTY_EP60_truth_1,1:58,2:02,truth
4er8rBrelyw,BRI_WILTY_EP60_truth_2,3:19,3:23,truth
4er8rBrelyw,BRI_WILTY_EP60_truth_3,6:34,6:38,truth
4er8rBrelyw,BRI_WILTY_EP60_truth_4,8:30,8:33,truth
4er8rBrelyw,BRI_WILTY_EP60_truth_5,10:26,10:31,truth
4er8rBrelyw,BRI_WILTY_EP60_truth_6,10:34,10:37,truth
4er8rBrelyw,BRI_WILTY_EP60_truth_7,12:44,12:48,truth
4er8rBrelyw,BRI_WILTY_EP60_lie_8,12:52,12:58,deception
4er8rBrelyw,BRI_WILTY_EP60_lie_9,13:10,13:17,deception
4er8rBrelyw,BRI_WILTY_EP60_truth_10,13:43,13:46,truth
4er8rBrelyw,BRI_WILTY_EP60_truth_11,14:25,14:29,truth
4er8rBrelyw,BRI_WILTY_EP60_truth_12,14:57,15:01,truth
4er8rBrelyw,BRI_WILTY_EP60_lie_13,15:40,15:44,deception
4er8rBrelyw,BRI_WILTY_EP60_lie_14,15:52,15:56,deception
4er8rBrelyw,BRI_WILTY_EP60_lie_15,16:04,16:11,deception
4er8rBrelyw,BRI_WILTY_EP60_lie_16,16:52,16:57,deception
4er8rBrelyw,BRI_WILTY_EP60_lie_17,17:28,17:36,deception
4er8rBrelyw,BRI_WILTY_EP60_lie_18,17:58,18:02,deception
4er8rBrelyw,BRI_WILTY_EP60_lie_19,18:45,18:49,deception
4er8rBrelyw,BRI_WILTY_EP60_lie_20,20:32,20:35,deception
4er8rBrelyw,BRI_WILTY_EP60_lie_21,20:54,20:57,deception
4er8rBrelyw,BRI_WILTY_EP60_lie_22,23:26,23:31,deception
4er8rBrelyw,BRI_WILTY_EP60_lie_23,25:11,25:14,deception
4er8rBrelyw,BRI_WILTY_EP60_lie_24,25:34,25:40,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_1,1:48,1:53,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_2,1:56,1:59,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_3,2:05,2:08,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_4,2:35,2:38,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_5,2:43,2:47,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_6,3,3:04,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_7,3:47,3:52,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_8,4:28,4:31,deception
vbsNrE6Oocs,BRI_WILTY_EP61_truth_9,5:40,5:46,truth
vbsNrE6Oocs,BRI_WILTY_EP61_truth_10,6:30,6:38,truth
vbsNrE6Oocs,BRI_WILTY_EP61_truth_11,7:22,7:27,truth
vbsNrE6Oocs,BRI_WILTY_EP61_truth_12,7:45,7:47,truth
vbsNrE6Oocs,BRI_WILTY_EP61_truth_13,8:57,9:06,truth
vbsNrE6Oocs,BRI_WILTY_EP61_truth_14,9:37,9:41,truth
vbsNrE6Oocs,BRI_WILTY_EP61_truth_15,9:45,9:48,truth
vbsNrE6Oocs,BRI_WILTY_EP61_truth_16,10:14,10:21,truth
vbsNrE6Oocs,BRI_WILTY_EP61_truth_17,12:56,13:04,truth
vbsNrE6Oocs,BRI_WILTY_EP61_lie_18,13:22,13:28,deception
vbsNrE6Oocs,BRI_WILTY_EP61_truth_19,14:28,14:35,truth
vbsNrE6Oocs,BRI_WILTY_EP61_truth_20,15:06,15:11,truth
vbsNrE6Oocs,BRI_WILTY_EP61_truth_21,15:13,15:17,truth
vbsNrE6Oocs,BRI_WILTY_EP61_lie_22,15:39,13:44,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_23,15:48,15:54,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_24,16:01,16:05,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_25,16:08,16:12,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_26,16:18,16:24,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_27,18:15,18:18,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_28,18:53,18:57,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_29,19:05,19:14,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_30,19:49,19:52,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_31,19:54,20,deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_32,20:04,20:09,deception
vbsNrE6Oocs,BRI_WILTY_EP61_truth_33,22:26,22:35,Truth
vbsNrE6Oocs,BRI_WILTY_EP61_truth_34,22:44,22:50,Truth
vbsNrE6Oocs,BRI_WILTY_EP61_truth_35,22:58,23:02,Truth
vbsNrE6Oocs,BRI_WILTY_EP61_lie_36,24:20,25:01,Deception
vbsNrE6Oocs,BRI_WILTY_EP61_lie_37,25:20,25:23,Deception
jflRZk9V_qY,BRI_WILTY_EP62_truth_1,1:47,1:51,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_2,2:16,2:19,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_3,2:48,2:53,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_4,3:41,3:44,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_5,4:18,4:22,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_6,6:30,6:33,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_7,7:12,7:15,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_8,7:34,7:37,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_9,8:40,8:44,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_10,9:20,9:24,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_11,9:31,9:38,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_12,10:22,10:26,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_13,12:12,12:21,Truth
jflRZk9V_qY,BRI_WILTY_EP62_lie_14,12:23,12:32,Deception
jflRZk9V_qY,BRI_WILTY_EP62_lie_15,12:51,12:54,Deception
jflRZk9V_qY,BRI_WILTY_EP62_lie_16,12:57,13,Deception
jflRZk9V_qY,BRI_WILTY_EP62_lie_17,13:40,13:44,Deception
jflRZk9V_qY,BRI_WILTY_EP62_lie_18,13:47,13:53,Deception
jflRZk9V_qY,BRI_WILTY_EP62_truth_19,15:09,15:13,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_20,15:26,15:30,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_21,16:19,16:28,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_22,16:53,16:56,Truth
jflRZk9V_qY,BRI_WILTY_EP62_truth_23,17:12,17:21,Truth
jflRZk9V_qY,BRI_WILTY_EP62_lie_24,19:32,19:37,Deception
jflRZk9V_qY,BRI_WILTY_EP62_lie_25,19:56,20:04,Deception
jflRZk9V_qY,BRI_WILTY_EP62_lie_26,20:23,20:31,Deception
jflRZk9V_qY,BRI_WILTY_EP62_lie_27,20:50,20:59,Deception
jflRZk9V_qY,BRI_WILTY_EP62_lie_28,21:02,21:10,Deception
jflRZk9V_qY,BRI_WILTY_EP62_lie_29,23:19,23:23,Deception
jflRZk9V_qY,BRI_WILTY_EP62_lie_30,23:27,23:30,Deception
jflRZk9V_qY,BRI_WILTY_EP62_truth_31,26:45,26:48,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_1,1:59,2:04,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_2,2:47,2:50,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_3,3:28,3:33,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_4,3:57,4:02,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_5,4:11,4:16,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_6,4:24,4:27,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_7,5:15,5:21,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_8,5:27,5:31,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_9,5:39,5:43,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_10,6:26,6:30,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_11,6:36,6:40,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_12,6:47,6:51,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_13,6:59,7:07,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_14,7:22,7:30,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_15,7:38,7:41,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_16,8:03,8:07,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_17,8:34,8:39,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_18,8:54,9,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_19,9:01,9:03,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_20,9:16,9:20,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_21,9:25,9:28,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_22,10:05,10:10,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_23,10:46,10:52,Truth
4iznh63xL44,BRI_WILTY_EP63_truth_24,11:05,11:09,Truth
4iznh63xL44,BRI_WILTY_EP63_lie_25,12:51,12:56,Deception
4iznh63xL44,BRI_WILTY_EP63_truth_26,13:09,13:15,Truth
4iznh63xL44,BRI_WILTY_EP63_lie_27,13:19,13:22,Deception
4iznh63xL44,BRI_WILTY_EP63_lie_28,15:53,13:57,Deception
4iznh63xL44,BRI_WILTY_EP63_lie_29,17:17,17:24,Deception
4iznh63xL44,BRI_WILTY_EP63_lie_30,17:53,18:01,Deception
4iznh63xL44,BRI_WILTY_EP63_truth_31,22:02,22:05,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_1,2:05,2:10,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_2,2:21,2:26,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_3,2:40,2:44,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_4,4:01,4:04,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_5,4:33,4:36,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_6,7:24,7:30,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_7,7:50,7:53,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_8,8:27,8:31,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_9,8:41,8:45,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_lie_10,12:01,12:07,Deception
MZ_p8qaG08o,BRI_WILTY_EP64_lie_11,12:11,12:17,Deception
MZ_p8qaG08o,BRI_WILTY_EP64_truth_12,12:25,12:33,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_lie_13,12:49,12:52,Deception
MZ_p8qaG08o,BRI_WILTY_EP64_lie_14,13:20,13:26,Deception
MZ_p8qaG08o,BRI_WILTY_EP64_lie_15,15:39,15:42,Deception
MZ_p8qaG08o,BRI_WILTY_EP64_truth_16,16:34,16:39,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_17,16:48,16:52,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_18,17:38,17:46,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_19,18:01,18:06,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_truth_20,18:19,18:25,Truth
MZ_p8qaG08o,BRI_WILTY_EP64_lie_21,21:03,21:06,Deception
MZ_p8qaG08o,BRI_WILTY_EP64_lie_22,24:08,24:13,Deception
MZ_p8qaG08o,BRI_WILTY_EP64_lie_23,24:16,24:21,Deception
MZ_p8qaG08o,BRI_WILTY_EP64_lie_24,25:23,25:27,Deception
Bo6sN8TmAUk,BRI_WILTY_EP65_truth_1,2:09,  2:15,Truth
Bo6sN8TmAUk,BRI_WILTY_EP65_truth_2,2:16,2:21,Truth
Bo6sN8TmAUk,BRI_WILTY_EP65_truth_3,3:01,3:05,Truth
Bo6sN8TmAUk,BRI_WILTY_EP65_truth_4,3:39,3:45,Truth
Bo6sN8TmAUk,BRI_WILTY_EP65_truth_5,4:10,4:16,Truth
Bo6sN8TmAUk,BRI_WILTY_EP65_truth_6,4:21,4:25,Truth
